X,y,Z
-15796,-4878,12609
-7567,-4329,6957
-13341,-524,12554
-11810,1982,12731
-13689,-1991,11636
-10171,-4434,8041
-12876,1646,10948
-13692,1978,11703
-9398,7315 7,150
-10922,11179,8689
-12912,-1049,6 15142
-12668,-4276,10095
-10229,-6930,7835
-12710,5350,11588
-12974,7425,11991
-10413,9316,7966
-10802,-7487,7726
-13926,-1225,2 13777
-11772,-5438,11210
-12916, -66 9,763
-10780,13648,12135
-13080,-889,12922
-9952,3652 8,323
-12173,-1255,9 11454
-12141, 229 1,1447
-9473,2487 9,692
-14493,-2307,13673
-10189, 200 1,396
-14035,-1255,0 15689
-11361,-1547,10883
-11648,-1313,12588
-12942,10474,9996
-8436,184 61,2
-13088,-2535,11475
-11914,2488,8971
-10128,1023,11490
-12930,2201,11407
-9640,-7985,10045
-14654,-4130,14569
-11805,-2768,12899
-11468,11481,11013
-12433,10107,10453
-11446, -38 1,3427
-13741,-4329,10969
-9027,-5209,8097
-12042,5160,11871
-9380,7258 9,569
-11799, 386 1,290
-13443,-6609,9083
-10432,-1098,2 9570
-14776,3816,14088
-10727,5196,10255
-12804,7738,12105
-11937,-5655,11543
-11898,-4375,11075
-14426,1828,10310
-8304,11993,6591
-13984,2853,13852
-11033,-4594,13976
-13833,-9714,11775
-10274,3562,10771
-10870,12711,11003
-13587,4957,12981
-10313,2460,10182
-13076,-1157,0 11427
-11648,-6624,12415
-13408,1446,12180
-9382,4221 1,806
-13116,-4072,12371
-10234,-1383,10407
-14208,-5791,12373
-8534,10649,7069
-12327,1582,8702
-9195,819 10,281
-14187,-1017,5 14233
-9672,-8281,11439
-12237,2599,12486
-13237,13794,12111
-9712,11698,8103
-12636,-7327,8994
-10335, 970 7,824
-14936,-9004,13724
-8432,9609 9,818
-10459,6180,9560
-15314,-2103,16110
-11636,-7347,10003
-12044,-8491,8953
-12698,7717,11873
-12880,13217,10769
-11526,-2290,10889
-8307,377 66,10
-15738,-8791,13544
-10273, 833 9,645
-11824,5584,7681
-9831,6011 9,368
-15170,-761,13669
-13173,-4361,10218
-8573,5762 6,198
-12074,2788,15080
-12736,10189,11232
-12201,-8729,8775
-9301,1647 7,904
-14539,-7481,14255
-13792, 579 1,2797
-7649,3416 5,286
-14031,-1563,14164
-12973,-2068,11781
-13206,-1009,4 10940
-8904,9932 4,763
-11609,1472,12121
-15053,-6241,16765
-8644,-12065,10328
-12876,-6732,11512
-10468, 21 12,690
-12869,5301,12765
-10927,10789,7282
-10776,-511,8841
-13351,-2849,11512
-10498,-8308,11767
-12843,3809,10753
-9800,-725 1,1909
-12995,1979,12631
-12349,-1815,12072
-13179, 546 1,1635
-10603,-1385,9901
-11966,1783,10094
-11964,1734,11808
-11706,-2741,11431
-10496,-8447,10506
-12972,-1342,13079
-11946,3696,9861
-11504,7968,10779
-11374, 757 1,2011
-12731,-4340,14619
-14019,-7124,14878
-9171,3970 1,1163
-12431,5759,12547
-11975,2440,10543
-10261,-3998,12262
-13820,-9433,11269
-10508,3943,11456
-14348,11230,11233
-7455,5096 8,338
-12227,-1060,12106
-14996,-8833,12965
-8679,-8211,10150
-12839,9449,11948
-12264,4243,14182
-11843,9038,12400
-10798,-2235,10261
-13091,-8783,16242
-15641,-2865,17209
-10033,9146,8618
-11771,8675,9275
-12488, 79 11,781
-13592,-7280,11494
-10130,-932,8167
-9873,2530 1,1623
-12355,4138,13684
-11325,1289,9758
-10384,-3483,8364
-11821,-623,11775
-13563,3047,12625
-11235,8124,12481
-10047, 886 9,663
-13956,-8398,14059
-12562,-5418,11948
-10430,2842,6026
-11170,10382,8672
-12503,10329,9612
-12872, 422 6,865
-9627,-5065,7874
-13032,-5454,9549
-11814,2635,11723
-13651,7291,10217
-9557,3058 1,998
-13449,3123,13459
-13476,-2663,12601
-10624, 720 1,219
-11177,2404,8939
-11837,3499,12276
-14501,3342,10782
-10374,-2350,7670
-11141,6503,7255
-13056,-3160,12466
-13354,-2396,10787
-9245,380 78,26
-12426,-2341,13878
-13656,5598,12332
-12446,-5135,13163
-10581,6144,9746
-11677,-7161,10750
-14706, 4 116,36
-7819,-1306,8951
-12944, 736 1,1709
-10325,-860,10815
-12835,-6579,11801
-10809,2409,10622
-11742,-2688,10259
-12906,10184,10092
-10336,-4667,8114
-10723,4766,9192
-13064,-6562,12965
-10470,-3205,9272
-12901,-3975,12625
-10916,2795,9772
-14252,1213,13308
-10349,-1538,9689
-12573,-4943,12222
-12221,2474,12158
-11410,-1265,10801
-10594,2799,9297
-11751,-1765,10703
-12372,-5082,12061
-9843,4237 4,162
-11890,-320,8813
-13218,2738,11702
-11745,-9048,11132
-10406,-365,9236
-14295,-1297,13838
-12839,4008,16600
-12429,-1498,11227
-12216,-647,14267
-14073,-4554,12379
-9934,-1038,12355
-12204,3822,9409
-9665,-2327,11099
-12059,6569,10439
-11330,-7566,11214
-10380,-148,8885
-13440,-7592,11523
-10159,6490,10840
-12520,-323,12309
-12505,6315,12994
-11879,-6965,9426
-12998,-6559,14827
-12236,2938,9927
-10961,1062,10861
-12355,4637,11375
-10238,-3135,9439
-13826,-3225,12752
-9501,-632 9,203
-12332,7776,10437
-10991,4739,10581
-12722,2353,10067
-10298, 933 8,822
-10072, -12 7,701
-15814,1998,14789
-8837,3327 8,573
-13329,-1904,14134
-12868,-5384,12390
-14302,-1446,8 17087
-11982,6015,9378
-10162,5230,10440
-14744,5382,15130
-13098,-4770,11871
-9425,-4964,8348
-13831,-7721,13637
-11378, 297 1,4824
-11966,4010,8460
-9308,-3265,11206
-13810, 89 13,983
-10929,-8237,11792
-11073,-1552,9784
-12339,-734,12109
-12103, 555 1,3568
-11922,-113,10940
-10033,1392,10401
-11816,-1724,10974
-13274,-7083,14498
-10591,1132,7801
-11286,1070,10266
-11990,8172,11823
-12403,-4654,12317
-9896,1927 7,911
-10793,-266,9880
-14199,-3423,15328
-9172,5902 8,727
-12426,-1322,10257
-10929,5011,10550
-13529, 929 1,1101
-10922,2648,9035
-11760,3745,11420
-14395,-5607,16106
-11095,1786,10998
-12953,3348,9312
-11017,1138,13360
-13100,3050,10937
-11648,-2938,10160
-12273, 224 1,2010
-11150, 401 1,773
-10615,6436,8099
-12687,2688,11038
-10501,5802,9710
-12321,-5902,12215
-13581,1269,11380
-11345,-1095,12109
-14684,-1923,14794
-9509,7866 8,292
-14020,-8464,17608
-13479,2347,11103
-10429,-7416,9437
-13668,4908,11268
-10259,3308,7008
-13142,8091,10373
-9064,1460 7,793
-10640,-4326,12904
-14257,-3048,13094
-11623,-3178,12237
-10543,10277,7453
-12901,-2016,13620
-13867,7958,12524
-12123,-7704,12753
-9244,-4890,11843
-15033,-3712,16792
-11381,-308,12365
-10580,2788,9689
-12205,-1099,11850
-10744,1922,9350
-13446,-6935,11210
-7219,2768 8,614
-12965,-2679,11395
-11630,-2198,12797
-11067,1794,8994
-12642,-4749,12217
-10773,11080,9472
-14596,4106,10793
-8415,4772 7,678
-12896,-8376,11719
-11896,-2698,11509
-12605,-3865,12068
-12204,9757,11970
-9925,9147 7,489
-13927,-3355,12719
-10472,-5273,11343
-13062,-1096,9 11960
-11045,14598,9242
-10864,7897,11211
-13785,9046,11744
-9703,-8480,8446
-14906,-1401,1 14860
-10093,3349,11028
-14851,9524,12376
-8621,20564,8200
-11500,-3818,9115
-11921,-8164,11704
-14496,-1069,8 12433
-10029, 424 9,560
-10067,7583,9172
-13346, 918 1,5346
-12751,-5659,9477
-10793,-1391,7 9696
-11892,12068,9468
-12660, 453 1,1762
-10686,9334,9480
-11363,-3290,6604
-11307,-1020,3 10934
-15625, 52 13,252
-11753,-118,13348
-9672,7345 8,964
-14162,-3894,12285
-13541,-6704,13314
-12452, 211 8,605
-8020,9999 6,169
-13098,8659,15408
-13476,-3497,14827
-7445,-10933,5673
-12660,-8772,11876
-12561,4168,13323
-12348,7974,9273
-8646,11987,5879
-12222,-1252,5 12980
-15930,-2004,3 17002
-10751, 266 8,124
-11388,5009,9922
-11063,14805,11651
-16353,-5582,14330
-9887,-4604,8431
-10744,-1486,2 9290
-12502,15523,12252
-11086,9203,12110
-9811,5989 1,80
-11381,-2866,12006
-13395,-1002,4 13475
-12728,2622,10555
-9151,1551 8,727
-13974,13194,12842
-11349,-1637,1 12652
-12571,-1165,12097
-11797,-4405,13299
-13086,13782,11077
-11914,1686,11243
-9763,-611 1,1987
-15683,-1095,3 14981
-9138,-1300,10231
-12345,2790,12687
-10671,7309,13479
-13819,3878,11687
-9972,-12331,8280
-12811,-3365,10950
-12887,4090,12724
-10036,8861,10970
-10408,4151,9809
-12036,-8958,12812
-12952,-947,12865
-11947,-2713,9488
-10553,4710,8537
-12509,3677,12519
-14129,-7381,13314
-8393,-4047,9305
-14720,-7286,14649
-10414,12135,10442
-12909,-4909,12945
-11071,8390,7394
-12969,-8010,12601
-12527,8447,9067
-8939,-115 9,179
-10822,7449,10375
-11692,3116,8666
-10861,-9452,11893
-13367,2218,12056
-12059,-4299,15421
-13571,15859,12638
-10559,-3737,11406
-13452, 246 1,3939
-13691,-6866,8114
-9730,-4971,9535
-14621,9904,12306
-10695,-7165,13566
-13657,4607,11081
-9499,-13201,10535
-13336,-212,12152
-12600,3193,11523
-7307,7390 4,921
-13464, 817 1,5049
-12789,-6495,13862
-11061,-2975,9531
-10532,-5103,12460
-13268,10925,11026
-13386,-6861,14644
-9465,5968 7,159
-13301,-9372,14462
-13024,4589,11465
-13106,1779,11727
-9780,-1850,8546
-11635,-4952,12275
-16297,-4033,12709
-8343,-3404,9332
-11701,7192,11041
-11450,7474,13814
-13542,-6878,11562
-10539,-1296,0 11420
-12009,-3778,12406
-14189,4377,17001
-9952,11396,7996
-11902,-556,10983
-11489,-4691,12112
-15197,-2113,5 16904
-11563,4030,11028
-10828,9467,9214
-11927,14396,13756
-12536,1578,12098
-9391,-14095,7449
-13944,-1083,4 13539
-10301,-628,11976
-13193,15987,12365
-10156,4017,10216
-12031, 79 13,804
-14760,-1690,3 14883
-10993, -14 1,1409
-11905,7746,12268
-11639,6012,14727
-12195,4966,10481
-12517,-1986,7 12956
-10778,5830,9417
-13679,2667,13017
-7903,16739,8911
-11228,-4487,10547
-13943,-1203,2 14970
-12686,-9163,12571
-11371,2812,10433
-10879,16384,11252
-13266,7268,12780
-11011,-1491,2 10544
-12543,-1498,3 12287
-12330,-1601,12505
-10797,19136,9789
-10504,9978,7939
-10565,-2622,8938
-13864,-1799,1 11269
-12176,-9943,11647
-12206,10937,12751
-10039,21727,9813
-11800,15208,9920
-13524,-1490,2 11808
-11385,-1326,0 8736
-14911,-1189,7 14773
-10269,18149,10821
-11508,11464,13084
-12979,-2586,14744
-11472,-9934,11800
-14195,-1517,2 12083
-10579,8569,11203
-12358,13059,8973
-9707,5644 1,1149
-13259,-1350,11599
-12844,-2051,2 15207
-11330,-726,11938
-11954,6970,14078
-11163,6960,12334
-14083,-1223,13649
-11385,-9335,10156
-10880,2419,10107
-13244,1512,13080
-9342,7562 9,377
-10314,-4896,10242
-14000,-4964,12734
-11365,-1338,3 12582
-13360,3101,12281
-8887,11564,9075
-14510,1708,17016
-12224,-9600,12698
-10863,-1065,8 10849
-14224,-790,14675
-11070,10944,11193
-10711,5535,9066
-11831,-3475,11425
-12288,-6349,12839
-13444,-1341,2 12409
-8045,12544,9310
-13963,7752,16948
-11799,7620,12758
-11651,-1103,6 11683
-11911,-5044,13433
-13063,-3846,14409
-14014,6946,14944
-7504,10539,7472
-11641,-7515,12885
-15348,-6479,16963
-9991,-7973,7725
-11173,1191,10142
-11015,11575,11316
-15001,-1200,16821
-8111,-2443,9810
-12814,-1520,8 13629
-13579,5509,15376
-12678, 674 1,3023
-8886,14022,8302
-11689,-2544,11464
-15840,-6147,16149
-8528,-9257,7929
-11911,-1019,8 11611
-11786,16477,11290
-13154,-1865,14184
-9986,8531 9,406
-11434,-9851,10547
-15485,-2305,16745
-10915,-4361,11716
-11411,3866,12198
-12184,13616,13883
-13299,-5260,14415
-11057,-2430,11301
-10778,-1013,4 10928
-14039,3392,14568
-10192,6188,10321
-8976,6893 8,672
-12717,-6812,14762
-12895,-8749,12808
-10321,-1808,10124
-12316,-1290,11330
-11881,15293,10663
-14204, 373 1,1041
-9129,-542 8,41
-15308,-1193,4 15873
-11081,7498,10814
-10917,8964,10402
-11276,14233,9526
-12836,-4786,12768
-13702,-1390,8 12529
-9713,3739 1,2359
-13868,1522,14452
-11467,22500,12968
-10822,-3478,8161
-12829,-7104,8598
-11536,-3364,9208
-15229,-7143,13117
-8153,17763,9024
-12682,2000,15204
-11717,2320,11856
-12311,-1557,8 11807
-12792,1388,10751
-9432,5875 9,153
-13610,15762,12627
-11201,-428,11879
-10477,-1121,0 11944
-13701,-1174,4 14187
-11242,-1022,2 13240
-13475,11356,14749
-9911,6193 8,373
-12322,-4869,12648
-14657,-3729,9466
-10016,-1165,3 10967
-12019,11795,9141
-8802,-4023,10212
-13963,3106,15560
-10668,-1427,3 10516
-10650,-4147,10064
-14272,2145,13616
-10095,12215,8921
-12973,6682,12931
-8179,-8107,9049
-14502,-1081,2 16780
-13632,-734,14937
-9097,10441,5849
-12464,6827,10117
-12171,7403,10031
-14568,-1194,9 11563
-8622,-5828,8392
-13701,-518,14236
-11988,11676,13985
-12293,-2812,12756
-11497, 702 9,74
-13312,-1180,1 15100
-13754,4839,13863
-9358,5040 1,714
-10889,3061,12035
-13220,-1976,15889
-12629,-1194,4 10489
-9841,532 79,40
-11488,4377,12277
-12306,8071,12934
-12128,1342,9519
-6858,-3808,5681
-14169,-5606,13617
-11840,2217,9769
-11333,7452,8460
-11277, -24 1,1264
-14173,-2365,14338
-15523,-9821,15941
-7888,2885 6,539
-14165,1916,14686
-12074,12374,11499
-11735,-3368,10769
-9754,307 77,97
-11673,-8768,12415
-14186,5963,13918
-9847,-4943,6758
-10608,-5687,9417
-14964,-3169,14523
-11672, 713 1,1237
-11453,1212,10264
-11230,4960,10866
-14931,-4297,13182
-11371,-4173,10153
-8622,-2979,8915
-14455,4631,14103
-11262,2705,12666
-10793,-1260,10160
-10897,-1064,9 10955
-16510,-3387,14762
-10813,1335,10213
-9157,9870 8,252
-14344,2305,15621
-11427,-3196,12486
-11415,-8898,9866
-10852,-6023,10796
-13255,11434,13124
-12869,4034,11305
-10235, 345 1,2751
-13955,-8850,16182
-11649,-3796,15874
-12392,9032,10828
-9315,-602 1,78
-13851,7663,13094
-13024,-9278,12763
-8941,2104 9,619
-13592, 220 1,4729
-10016,2783,12751
-12199,5823,9388
-10051,-6933,8643
-13107,4703,12821
-13347,-7322,15302
-10767,12014,10695
-12014,-3328,16316
-12050,-3443,12248
-13101,-6633,14458
-12722,-1888,10700
-10627,3039,10464
-11905,14541,10304
-10949,2170,10995
-11555,-2438,11936
-10931,-9953,10681
-9637,1104 8,195
-15176,1372,14946
-9476,10589,9095
-12216,-7243,11985
-13430,1137,12468
-14512,-9221,17650
-12743,4452,12505
-9001,6204 7,959
-15087,-1729,16129
-12652,-1110,6 15357
-8144,6 6312,
-14645,-4734,14785
-11085,11081,14389
-12484,-3461,12529
-8781,-2010,9498
-12770,-5384,12918
-14179,-5442,17278
-8437,12871,7176
-12466,-3351,12145
-9988,5162 1,868
-15643,-1883,3 15060
-8596,260 10,461
-13110,-881,13409
-13460,7913,15933
-9849,5145 7,876
-11953,-8886,10518
-12521, -91 1,2564
-13870,-4922,12340
-9337,9814 8,283
-8709,2170 1,1506
-15304,-6999,16886
-9215,4979 6,94
-11725,-8178,8272
-10856,17604,10441
-14043,4346,13382
-8785,8315 6,385
-11431,-1441,8 12480
-14429,4356,14651
-11864,-3958,11563
-11574,15279,9514
-11491, 600 1,3026
-16367,-7228,17526
-11714, 569 1,936
-9946,-8656,7551
-12529,11485,12546
-12373,-562,10637
-9750,4649 1,1766
-10901,6434,7777
-12981,-1007,5 14482
-14408,11894,10655
-7555,-3710,6909
-15197,6287,13519
-12786,-1026,2 13062
-12142,2827,10463
-10917,3498,13125
-12659,5616,12827
-14433,-2343,14193
-10694,-1050,2 10394
-11777,-4750,11073
-13292,1214,13496
-10858,10981,10230
-9781,-2747,11798
-12147,-8167,11264
-11973,-9415,10324
-13029,-8605,13657
-8329,8573 7,841
-13407, -6 12,980
-10419,-1689,11172
-13513,-1559,7 14808
-11325,-2463,11977
-12344,-3032,12592
-12342,11906,12810
-9133,6343 8,313
-14048,-4243,12772
-9442,767 87,76
-12695,-1268,8 11913
-11252,12434,11073
-11876,-2707,12510
-12976,6915,11399
-10688,-5972,10661
-13373,1906,11227
-10482,-2349,11681
-11238,10171,9798
-12584,-4340,13275
-10725,2600,11153
-12330,-3406,11331
-10609,4545,9449
-13688,5066,11659
-10367,-3821,12198
-12915,-2101,11151
-12810, 839 1,933
-11216,1634,12400
-12926,4485,10621
-10696,-577,11190
-14595,2372,13678
-10912,-7017,10843
-11640,7193,9843
-12555,4166,11933
-9130,4656 7,572
-12875, 128 1,2079
-11748,-6871,11268
-12808,-4464,12661
-12437,-5624,13566
-10495,4699,10654
-14198, -48 1,5205
-10725, 901 1,1159
-11139,-481,9654
-12893,-6520,13000
-11476,1226,10050
-11021,-9167,11970
-9741,10968,7128
-13214,-2935,14585
-12052,-470,12289
-9656,-7992,8970
-14181,4114,12205
-12481,-4145,12917
-12329,11140,11216
-11113,-2064,9302
-12324,2429,14624
-14401,-526,13136
-8183,-3180,6697
-12203,8829,9513
-12769,-6606,13682
-11403,10611,9624
-10401,-6745,7903
-10334,2125,11384
-15419,-313,16686
-8769,2522 8,944
-12508, 552 1,759
-12212,-2239,13154
-14023,-1433,12246
-11103,4462,10802
-9586,-2660,10736
-15426,2566,15170
-9619,1034 8,787
-11661,1176,10851
-12159,3573,11308
-11845,8177,9198
-11611, 843 9,952
-8476,-1396,7566
-16460,-7630,16328
-11382,-5679,13225
-10564,3902,8490
-13334,2087,16764
-14177,12387,12639
-12061,-9272,10933
-8802,2834 4,907
-14736,-1017,6 13315
-10726,8883,10167
-9693,-3578,9109
-11969, 171 1,4267
-12263,-2699,12182
-13306,-5857,12516
-9508,4669 8,128
-12814, -52 1,2952
-12908,3737,12766
-10944,-1792,10911
-12185,-9697,14271
-11585,1710,10929
-14036,-4698,14580
-9809,6257 9,78
-11172,-832,10287
-13005,1322,10799
-9972,-17 96,9
-11957,-4177,12619
-10539,-2311,10028
-13104,-1360,14876
-12870,5324,12335
-11426,-4102,11182
-13207,10715,11226
-11842,-7787,10738
-11861,13699,9779
-10592,3452,9563
-9549,-1711,10284
-14702,-3143,15285
-10912,-1940,11163
-12107,3517,10681
-11599,-1395,13030
-13536,2690,15360
-12323,-3317,12705
-9539,-4666,9981
-13669,-1454,11982
-12004,-3424,11327
-10701,8072,9818
-11715,-1139,1 11550
-10565,4853,9839
-15395,-1141,8 16041
-5738,10609,4283
-16160,-1106,6 16073
-10880,16388,11661
-12641,-1251,0 11590
-12361,7572,13064
-9854,-4869,9575
-15973,-1604,1 15393
-7765,13927,5241
-13100,-1623,6 12224
-12274,10243,12630
-14124,-695,12146
-9432,357 10,602
-11316,3312,8635
-14881,-2580,17148
-9930,6948 8,859
-11139,-1267,4 10587
-13973,9788,14666
-12703,-1486,7 16687
-13079,3669,10670
-8775,3063 8,634
-16198,-4008,17991
-11299,4222,10270
-10164,-3381,11239
-11794,17130,10580
-14153,-1083,3 17056
-11874,11574,12255
-9010,-21390,9340
-15147,1090,17894
-15172,-2842,18515
-7617,13686,7017
-11819,-4177,12543
-12867,-2159,13565
-14257,-8282,13252
-9415,-1257,8957
-9401,3360 1,1633
-15424,3232,16212
-9541,2297 1,1750
-10948,1073,10539
-12590,-8047,13825
-12736,16781,9871
-10521,-1265,4 10917
-9533,18800,9053
-15252,-9088,17996
-10792,5717,9595
-9702,-5201,8914
-13625, 962 1,4801
-13194,4577,12892
-12610,5965,9853
-9883,3591 1,2371
-15510,-2364,16925
-10771,-2069,11559
-10949,-1818,11047
-12289,-1659,13917
-10678,8382,10870
-13552, 40 11,370
-8134,2197 8,34
-13391, 86 11,880
-9962,-2587,9291
-11545,6015,10039
-11141,3449,10656
-11657,1870,12108
-13893,2268,12882
-10734,-9990,11226
-14593,3572,15522
-12619,-168,12629
-13390,-1798,15553
-12706,10353,12696
-10431,-8791,10756
-13366,4576,12278
-10831,-616,10132
-11338,1553,11555
-12490,-1534,11198
-9288,-2628,10758
-13973,-1017,7 14787
-10036,4385,11110
-12268, 741 1,1696
-12043,3152,12215
-11490,-4710,11461
-12911,-7835,12849
-10948,-4075,12691
-14218,5373,15363
-10360,-6067,10576
-10591,8006,8334
-14842,-6860,12926
-8896,4071 7,290
-12924,2056,9969
-8224,6576 7,799
-14372,-1549,13357
-11035,-7409,9370
-8122,-9306,9593
-15321,9123,14619
-11672,5879,12012
-11514,12968,7348
-11027, 701 1,366
-14561,-1306,12157
-12600,-4116,10935
-9732,11437,7203
-12190, 742 1,3214
-14034,-252,13604
-12615,-3827,12565
-11582,-4816,8864
-11117,6825,12930
-14648,5171,12946
-7678,11462,7509
-10405,-824,8469
-14778,-1423,4 13992
-10477,-5694,9879
-12498,-5393,10669
-7822,16162,8020
-18603,-8110,18082
-7968,-7088,8725
-12837,-9208,10307
-13641,2474,13148
-12887,5824,13478
-10430, 551 1,611
-10468,-3550,10732
-16214,-1259,2 14667
-9476,-1513,11185
-10092,7606,9855
-11498,9629,13857
-12996,-2645,13702
-12701,-1240,9 11744
-8807,2049 8,891
-14583,-2850,14887
-11652,8772,14017
-10003,-7614,11375
-12949,-2160,16255
-13057,-1053,5 14529
-12565,-1827,11696
-9190,-325 8,637
-11882,8674,12329
-13167,1433,13986
-8304,-212 7,92
-11527,-4610,11370
-11972,-1229,13455
-11486,4889,10270
-10473,-4138,8213
-9692,7013 1,347
-16771,-7251,18589
-9200,6389 9,82
-13792,-4800,13230
-11521,2646,12741
-13222,3845,11002
-12552,3092,9483
-9352,3162 9,782
-14759,-2103,13273
-10926,-114,12037
-12148,-1566,11239
-10446,-5506,12951
-13465,10827,11839
-13223,-5147,14436
-9782,6546 9,388
-14451,-1674,0 15068
-12603,10426,13112
-11715,-1241,9 13439
-10994,12617,10072
-11688,-4436,11920
-12971,2791,11410
-10259,-6403,10039
-11481,7797,10288
-13111,-6568,11842
-11828, 784 1,3603
-13732,-6743,14004
-8434,2320 1,270
-16030,3787,16612
-9577,4887 1,1473
-13056,-2974,11710
-10610,2453,9355
-12707,-9762,13827
-11763,1242,10171
-8382,-3248,9695
-13707, 180 1,4379
-13038,-6826,13920
-11867, 628 1,1920
-12316,-5515,12754
-10872,6518,11703
-13977,3041,12800
-7051,-1443,7757
-13472,-3376,14431
-14423,-7513,16936
-11129, 569 1,1175
-12517,1933,12288
-12052,4345,14606
-14813,9629,13837
-9131,-8943,9695
-10081,8676,11991
-13349,-4955,14749
-10841,8065,9775
-11657,-1090,1 13881
-10606,2000,11619
-15284, 938 1,6512
-10556,-623,7965
-7110,5622 8,350
-15245,7134,13971
-10074, 417 1,1226
-11436,-1462,9895
-10621,-5569,11714
-14782,6306,16509
-11927,1872,10582
-6287,4452 4,648
-16045,-1655,14209
-12822,6866,12862
-9357,5774 4,791
-11097, -24 1,526
-14123,2091,14374
-14355,-7016,13690
-6617,11979,4168
-14788,-1338,0 15765
-13107,14137,15361
-12029,-8737,10950
-10515,7000,11405
-12393,-6732,12193
-15480,3909,15133
-8929,1359 7,261
-11325,-6977,10847
-14296,2707,13522
-10432,-7265,9489
-12093,4007,11555
-9768,-4489,12284
-16578,-3454,14342
-8613,-1918,7787
-11627, 692 1,1265
-13018,4116,13663
-10718,7048,9438
-11538,-9128,11660
-10830,-6715,12821
-14872,-1610,12773
-9808,8980 5,771
-10628,7529,9370
-13052,2692,13493
-10905,-4784,10023
-12067,-8641,10089
-11815,-716,9699
-12354,10090,13141
-12392,-677,10738
-11018,-4494,13840
-15198,-8545,14881
-10251,1544,13170
-13779,10964,10998
-8963,2875 9,843
-12353,3192,10210
-14092,-1516,9 14873
-9620,2674 9,531
-15340,-3802,16228
-7838,16899,7438
-12788,-6825,12750
-12524,4243,10896
-9643,-4194,7428
-13810,-5208,13889
-9206,14051,10460
-13957,-6955,17040
-11986,8584,12020
-14184,-2450,2 15210
-14721,10100,15299
-9432,3634 8,494
-11602,23415,10000
-11479,-8200,11196
-12359,-4656,12729
-9533,-15778,8034
-8215,8714 1,97
-15130,9843,17132
-9459,6258 1,122
-10349,-1185,5 7730
-13869,-8011,11632
-14720,-1153,8 19065
-12985,24532,12810
-7427,-5394,8570
-14670,4277,15361
-15194,-2084,9 16426
-8152,9267 4,745
-12895,1957,10458
-11160,24475,11955
-13281,4840,12920
-6797,-9153,9303
-12994,-1112,3 12317
-14762, 103 1,6949
-10036,24322,7412
-9629,-1128,10987
-12159,3230,14283
-18056,-1971,7 17958
-7567,-7972,11040
-11510,4977,9544
-13225,9290,15733
-13095,3778,10439
-9691,-9280,8032
-12331,1746,11270
-14415,-1169,16182
-11959,7185,8149
-8762,-2192,8596
-13923,-5584,15264
-12621,-193,12669
-12891,8707,9746
-8141,5942 9,924
-12047,6421,10284
-13662,-1623,2 12203
-9433,-1779,8493
-13742,-5627,15497
-10089,14076,10998
-13487,5014,11418
-10491, 873 9,301
-12977,-1245,6 10180
-13150,-4714,10824
-9602,7192 7,487
-11702,8776,9378
-10635,-447,10344
-12012,-3063,9550
-13336,-9446,12257
-10230,2965,8243
-14297,2915,12098
-9461,-786 9,168
-14795,1521,13991
-12455,-1198,3 13385
-11026,6239,8752
-12629,-1602,9 14271
-12072,13233,11355
-13623,-1231,6 12760
-9781,10498,7554
-11678,-1230,1 9974
-12907,15406,11472
-11313,-9303,10885
-11232,5524,9881
-11890,-1551,4 10561
-14343,5169,13573
-13386,1751,12428
-8916,7283 8,275
-13377,-410,12384
-11417,-8406,12611
-14252,-7415,14343
-8460,2357 8,802
-13249,1859,13794
-12942,5559,12559
-8412,-4230,7907
-13664,-2824,12462
-9414,-2195,9682
-14416,-1340,11807
-9261,12351,9798
-11552,-2883,12039
-14503,-4045,15239
-11526,-1385,9151
-11323,-1472,8310
-10979,8991,11296
-12426,10002,11037
-10707,-6368,9599
-10394,-1118,10196
-13011,-4817,11366
-10937,5616,7398
-12157,10291,7857
-9094,-2485,8845
-12369,-3392,9248
-13924,-8041,11723
-9041,2381 8,990
-15187,5051,13855
-10556,8238,9609
-14229,-5680,13180
-11155,-4330,9904
-11538,1552,9272
-13926,10069,11958
-8745,5570 6,345
-12478,-3141,11740
-13010,-1128,3 10880
-11975,-5196,11497
-11728,-3167,11339
-9987,9724 1,1051
-14292,5253,14544
-9683,-8884,11135
-12297,-1134,9271
-12931,-9520,13775
-11705,11832,10117
-11768,-1914,9466
-10131,2176,8286
-13664,-1776,11548
-13747,-7358,14706
-7674,10318,3991
-12926,-4393,14757
-13564,11453,13546
-12073,-412,9581
-9117,-3176,7431
-10325,6163,9144
-15519,-6304,16641
-7664,12764,6142
-12024,-6325,10336
-11855, 984 1,1756
-15068,-1910,13227
-10176, 837 8,988
-9535,3289 7,879
-16818,4679,18223
-8386,9494 7,181
-11509,-5097,11556
-10425, 423 9,294
-17183,-9002,14836
-9123,4975 6,15
-8617,1038 6,805
-14476,9981,14549
-12296,-5009,11243
-11211,-9182,9198
-10015,4274,9168
-13929,-1407,12890
-14067,9820,11536
-7034,248 53,29
-13713,-2769,12723
-12795,-1065,0 13715
-12136,1689,10426
-10486,4355,9341
-12562,8572,12065
-14767,-1900,12631
-9247,-4684,6040
-12159,-1993,11107
-10661,1706,9987
-11109,-1036,11170
-12535, 465 1,2723
-9843,-11664,9947
-14939,-8111,14136
-10785,2519,9321
-11794,-2426,10077
-11759,2710,10232
-10849,4330,8476
-14127,-1469,9 14755
-8707,1128 8,200
