X,y,Z
-3094,-1451,3266
-3009,75 24,33
-2470,-2377,2301
-2883,2884,2320
-3065,-1306,2709
-1847,4651,2295
-3874,-4771,4511
-2507,1830,2395
-3179,-3956,3232
-2697,2676,2695
-3009,-1329,3427
-3195,2211,2434
-2032,-764,2021
-3289,-120,3013
-3021,-2325,2792
-3225,-2352,2621
-2607,3037,2769
-3021,-197,2745
-3490,3395,3347
-2184,-3112,2145
-3321,-357,3014
-3462,-1291,3698
-2170,3108,1873
-2975,-686,2842
-2936,2661,2763
-3626,-4438,3688
-2287,2643,1612
-2933,-807,3237
-3363,1098,3485
-2609,411 2,798
-3134,-184,2623
-2589,-730,2449
-3449,205 3,873
-3017,237 2,519
-1823,551 1,882
-3612,2719,3209
-2574,-2929,3019
-3363,2208,3197
-2935,-2734,2880
-2489,1861,2817
-3876,-1714,4029
-2197,1970,2388
-3056,-1838,2868
-2628,2027,2864
-3246,-347,2773
-2708,555 2,99
-2342,-674,2434
-3285,-1095,2737
-2478,1959,2786
-3777,-807,3790
-2239,-1745,2547
-3905,-1624,4042
-3343,4315,3221
-2183,-2586,2370
-2873,4637,2341
-3132,-5910,2362
-2354,3669,1979
-3588,-1948,3415
-1757,3769,1566
-3844,-3417,4398
-2951,2419,2414
-3021,-6849,3445
-3424,1837,2462
-2522,1083,2891
-2862,2521,2636
-2330,-2166,2625
-3826,-6123,4267
-2719,1795,2335
-2799,-1355,2653
-2999,2713,1737
-2748,-3118,2693
-3538,4335,3012
-2665,-4479,3083
-2336,4369,2614
-3712,-3815,4166
-2475,3578,2396
-3612,-3376,3487
-1850,1234,1459
-3533,-76 2,813
-3360,1075,3401
-2245,-1248,1882
-3421,-3371,3196
-2675,2836,2537
-3561,-2567,3467
-2405,4633,1044
-3004,-5170,2609
-3280,4899,2816
-2386,-4503,2707
-2881,4489,2267
-2915,-4227,2800
-3095,3152,2446
-2972,-3338,2451
-2009,2090,2151
-3940,-756,3461
-2332,2333,2170
-2936,-1938,2272
-2726,-1117,2620
-3349,325 3,145
-3575,744 2,852
-2097,1892,1831
-3539,137 3,391
-3191,1161,3367
-2756,-1196,2622
-2723,1150,2237
-2543,-858,2304
-3393,1472,2724
-2398,-746,1563
-2462,2153,2337
-3642,-1260,3879
-2348,435 2,678
-3322,-3183,3347
-2781,1307,3538
-3303,-624,3049
-2715,3104,2084
-2425,-961,3215
-3319,778 3,70
-2104,-1461,2031
-3071,776 2,588
-2579,-148,2270
-2896,643 1,959
-2978,1233,1751
-2542,821 2,809
-3793,524 4,258
-2551,-1526,2582
-2856,204 2,954
-3755,-1568,4130
-2762,4137,2571
-3057,1185,2691
-2537,244 2,412
-3430,-1144,3131
-2988,-195,2397
-2106,1517,1689
-2973,725 2,639
-2480,2395,2259
-3830,-2556,3498
-1976,1442,1947
-3742,-4067,4106
-3082,5181,2854
-2395,-2162,3501
-3119,2889,3365
-3047,-4723,2962
-2836,1093,3013
-3124,-685,2119
-2124,2184,2559
-4066,945 3,805
-1653,-1510,2633
-3510,-2790,3175
-3131,-3012,3391
-2745,3681,2869
-3140,1922,2487
-2593,1046,2388
-3752,-4396,3284
-2532,-365,3297
-3461,-169,2630
-2134,1524,2454
-2854,394 2,698
-3616,-863,3533
-2754,-130,2492
-2777,1104,2797
-2565,980 2,837
-3224,-325,3059
-3299,1413,3541
-2282,-3367,2536
-3109,4070,3146
-3569,-4651,3775
-2696,3770,3108
-3617,-4262,3579
-1794,4992,1200
-3907,-5403,3940
-2405,6238,1841
-3311,-4886,2781
-2594,5336,1943
-3410,-4494,4255
-3120,4088,2440
-2188,-654,1936
-3433,-428,3518
-2900,1550,3380
-2798,-469,2817
-2643,2706,2537
-3445,-4517,3391
-3190,3111,3006
-2972,-3295,2404
-2374,3514,2609
-3865,-1122,4423
-2295,2839,2080
-3383,-4353,2865
-2364,-1944,3001
-3760,797 3,61
-2922,934 2,758
-1409,1343,1636
-3660,-3397,3791
-2769,1410,3034
-3702,-4769,3767
-2269,3453,1951
-3432,-1518,3959
-3827,2753,3807
-2021,-2539,1736
-2811,1456,2895
-3113,-981,3029
-2637,1047,2228
-2724,-826,2057
-2805,50 30,33
-3748,783 3,169
-1958,-159,2380
-3282,-397,3367
-3053,-986,3324
-3062,1537,2941
-3102,-1319,3345
-2273,1571,2766
-3673,-2937,3929
-2318,946 1,658
-2556,-1472,2361
-2990,2303,3025
-2604,426 1,915
-2726,1124,2579
-3450,-4562,3019
-2837,4113,3095
-3933,-2456,3299
-1927,4111,1953
-3764,-3085,4557
-2612,1819,2880
-3554,-3260,3777
-2446,2536,1823
-2356,-2076,2958
-3414,4618,2435
-1853,-1765,1557
-3195,1465,2022
-2324,-1795,2447
-3076,348 2,979
-3331,1049,2573
-2395,161 2,877
-3916,-398,3812
-2798,106 3,139
-3427,-1475,3449
-2800,1369,3309
-2732,458 1,905
-3062,-881,2304
-2702,-2394,2343
-2947,726 2,406
-3011,720 2,870
-2862,5686,2247
-3258,-4031,3753
-2226,2740,1395
-3983,-3167,4024
-2279,3187,2185
-3050,-940,3423
-3243,1677,3568
-2419,-2055,2387
-3335,-2 35,33
-2484,-2846,2931
-2939,1610,3173
-3276,471 2,557
-2361,2048,1865
-3331,248 2,993
-2572,-848,2514
-3367,43 33,87
-2818,-774,2731
-2238,1904,2334
-3534,-482,3754
-3153,3189,2564
-3211,-4153,3359
-2329,2001,2534
-3246,-2968,3621
-2998,2886,3042
-2386,-2890,3040
-3323,2888,2506
-2791,-3774,3366
-3659,3635,2957
-2262,-1777,2684
-2764,1440,2156
-3626,-3784,3241
-2650,-2484,3284
-2947,2603,2526
-3286,-1148,3957
-2753,2617,2977
-3551,-4990,3324
-1991,4325,1971
-3761,-4880,4094
-2421,3656,1616
-2973,-4686,3389
-2762,5359,2255
-3174,-4724,3815
-2843,1717,2674
-2791,-3282,2344
-3404,1600,3512
-2711,-586,3267
-3372,-3558,3387
-2513,3764,2588
-3089,-4263,3334
-2970,1450,2942
-3022,-4444,2256
-2390,5117,2178
-3318,-3134,2942
-2431,3900,2496
-3919,-5748,4360
-2146,4421,1760
-3446,-5445,3495
-3017,4929,2829
-2453,-1123,3081
-3807,3519,3730
-2206,-1842,2274
-2975,-3009,3316
-2937,564 2,883
-3142,-1470,2793
-3168,4448,2916
-2227,-2309,2872
-3340,3192,2804
-3235,-6223,3070
-2636,4546,1965
-2654,-2000,2633
-2418,4292,2854
-4099,-2248,3576
-2196,-864,2146
-3573,-2291,3589
-2794,188 3,611
-2750,1371,2574
-3110,1694,3127
-2285,1049,2121
-3650,-3777,2990
-2615,3506,2294
-2765,-2460,2906
-2833,6099,2370
-3152,-4801,2964
-3089,3010,2893
-3052,-4274,3437
-2795,5385,3079
-3604,-5415,3419
-2215,4550,1776
-3850,-5823,3788
-2267,6719,2436
-3524,-5762,3898
-2241,5683,790
-3018,-4535,3422
-2705,4111,2029
-3129,-3534,3356
-2641,5347,2800
-2767,-1699,3346
-3097,-1385,3424
-3354,872 3,442
-2167,-504,3168
-3446,3940,3118
-3258,-4382,3366
-2564,3609,1992
-3251,-3860,2927
-2002,5302,2379
-4076,-5352,4003
-1817,4159,1587
-3429,-4430,3203
-2750,2795,1850
-2596,-126,2700
-3051,2828,2732
-2637,2404,2179
-3760,-4569,4206
-2479,2435,2724
-3161,-2420,3282
-2730,5400,2678
-2964,-4080,2910
-3734,2716,3785
-1988,-1448,2033
-3365,2347,2915
-2989,-1050,2461
-2442,564 1,687
-3296,-1406,2842
-2469,-557,2488
-3632,1874,3462
-2571,-707,2298
-2267,1506,3248
-4060,-3940,4799
-2127,4283,1814
-3282,-4307,2968
-2527,4355,2314
-3752,-5357,3546
-2462,8712,1414
-2563,-6701,2850
-3175,5626,3192
-2970,-5768,2584
-2932,3723,1788
-2339,-173,2426
-3310,1685,3937
-3711,734 3,598
-2311,-3493,2935
-3177,1315,2202
-2722,-2729,2938
-2274,5885,1878
-3256,-5956,3446
-2420,6672,1780
-4135,-6995,4472
-1974,5408,1830
-3679,-6321,3914
-3074,6157,3347
-2426,-1068,2411
-2850,3604,2428
-3090,-2796,2834
-3155,1478,4229
-2463,4037,1528
-2657,-6610,3683
-3168,7013,2462
-2781,-6715,3512
-2638,8674,1679
-2824,-8147,2781
-2850,6361,2721
-3938,-4709,3753
-1748,6652,2146
-3744,-6073,3584
-1928,4498,2551
-3829,-3285,3526
-2596,20 28,37
-2793,1792,2926
-3655,2318,3625
-2213,2492,1871
-3560,-3738,3356
-2541,-998,2279
-2464,2263,1229
-2776,4202,2250
-2020,965 1,586
-4102,-2131,4056
-2609,-1810,2553
-3429,-5035,4076
-2723,6148,2367
-2990,-2889,4260
-3510,4919,3086
-2753,-4032,3126
-2813,2370,2105
-3020,-3028,2382
-2566,4376,2776
-2652,-2080,2186
-2193,3242,1606
-3399,-4708,3354
-2952,3650,2855
-3141,264 3,63
-3054,604 2,882
-2574,60 27,80
-3295,-110,3644
-2701,-482,3118
-2794,683 2,897
-3338,1 305,4
-2234,578 2,280
-3883,-354,3081
-2329,34 16,4
-3345,1852,2726
-2473,-299,2472
-2661,2958,2376
-3632,-3485,3467
-2666,2196,2458
-3360,-2445,3630
-1922,5161,1980
-3862,-3288,3939
-2740,3169,2028
-2345,-2430,2408
-3080,2702,2647
-3014,-915,2664
-3043,2067,2695
-2571,917 2,453
-3339,-1190,3511
-3821,1632,3006
-2009,366 2,211
-3239,2466,2500
-3109,-284,3074
-3046,1107,2539
-2988,-2002,2137
-2938,-309,3386
-3619,556 3,534
-2041,-175,2241
-2997,1729,2353
-3033,-2996,3602
-2704,4067,2684
-3367,-4242,3233
-2221,3216,1960
-3558,-1875,3684
-2422,2639,2170
-2613,-2602,2652
-3162,2765,2951
-2430,-1736,2991
-3365,3076,2855
-2549,-3568,3242
-3540,572 3,782
-2970,-516,3110
-2155,485 2,443
-3512,2212,3418
-2459,-486,2575
-3509,-1513,2726
-2205,-173,2091
-3105,-1 33,54
-3351,2027,3055
-2445,-768,2741
-3005,532 2,642
-3151,-2687,3843
-2972,4062,2386
-2782,-3466,2903
-2482,5505,3014
-3529,-5192,3858
-2407,1720,2315
-3197,-3111,3285
-2616,1605,2374
-3042,-732,2732
-3043,2383,2135
-2455,-1516,2988
-3579,2392,3674
-2846,-3698,3042
-2909,-2051,3235
-3442,160 3,81
-2382,1474,2330
-3090,1846,2789
-2919,-1032,2963
-2927,-540,2669
-3321,-2246,3260
-2495,2329,2245
-2992,-3019,3374
-2508,5444,2076
-3799,-6043,4130
-2493,2889,1839
-3140,-3891,3763
-3062,3684,2242
-2622,-3497,2971
-3051,2793,2417
-2320,-2843,2389
-3154,2135,3035
-3708,-3411,3497
-2189,-802,2653
-3930,128 3,554
-2280,1102,2333
-3526,-801,3711
-2815,-2130,2917
-2483,1695,2348
-3380,-1059,3675
-2787,1301,2422
-3331,-5207,3598
-2252,4031,1901
-3324,-2334,3073
-2874,3339,2370
-1937,-1828,1839
-3401,877 3,448
-2691,-547,2185
-3322,-1215,3471
-2817,1201,2679
-2932,-854,3447
-3875,2459,4362
-1926,-2087,2603
-3618,444 3,202
-2916,-2279,2703
-2989,4049,2959
-2806,-382,3025
-2514,244 2,688
-3622,-2561,3250
-2527,-66 2,271
-3066,2005,2657
-3009,-942,3055
-2629,4076,2072
-3488,-4129,3933
-2445,967 2,283
-3315,-5114,3929
-3136,3968,2683
-2464,-1509,2423
-3287,3035,3454
-2466,-1145,2657
-3188,-362,2465
-2621,-1911,2735
-2610,3188,2266
-3301,1587,3518
-2553,-1043,1944
-3304,-272,3108
-2522,867 3,102
-2972,4871,2065
-3116,-3324,2556
-1881,3885,1805
-4008,-4709,4025
-2160,4632,1850
-3564,-5833,3600
-2928,5491,3233
-3123,-2672,3785
-3111,4156,2424
-2391,-4468,2331
-3118,3387,2585
-2920,-3814,3054
-2538,4495,2113
-3074,-2973,3127
-2520,2730,2655
-3665,-1827,3023
-1767,1261,1668
-3520,-953,2308
-2970,1722,2392
-2569,194 2,663
-3276,-232,3553
-2531,1309,2415
-3989,-2842,4074
-2287,506 2,83
-3071,-3088,2551
-3226,5823,3115
-2308,-1085,2665
-2640,1850,2342
-2950,-6157,2773
-3068,1752,2985
-3087,-96 2,756
-2515,3947,2206
-2842,876 2,155
-2788,-1730,2552
-3770,684 3,227
-2363,-2460,2047
-2770,1501,2725
-3755,2788,3283
-2546,2437,2447
-3547,-3061,2865
-2815,1049,3468
-3402,-2356,3283
-3104,3785,2443
-2047,-381,2103
-3519,1666,2953
-3028,-189,2455
-2519,-2200,2466
-3194,-1315,2483
-2395,813 2,677
-3502,1081,3820
-2397,276 2,741
-3257,274 3,415
-3333,-3155,2588
-2304,1500,2625
-3172,-1702,3129
-1849,3040,1953
-3980,-941,3668
-2240,-742,2495
-3793,-3332,3080
-2371,2033,1922
-3077,-1811,2778
-3198,3751,3274
-2285,-2410,1604
-3033,1086,2949
-3322,-1440,3610
-2730,1433,2801
-3249,-2359,3178
-2553,3247,2184
-3444,-3421,3510
-3165,4941,2267
-1947,-3286,2744
-3588,3265,2992
-2525,-3624,3188
-3365,3202,2381
-2286,-5400,2681
-3383,5833,2861
-2802,-3356,2970
-2015,3541,2114
-3398,-3730,3534
-2779,2213,2933
-3272,-3236,2823
-2234,1788,2181
-3268,-547,3411
-3230,2477,2917
-2491,132 2,886
-3036,-1589,3224
-3051,953 2,435
-2325,515 2,630
-3276,956 2,414
-2516,874 2,823
-4138,-813,4059
-2089,850 1,988
-3204,-233,3354
-3134,928 3,384
-2584,142 2,294
-3083,2182,2330
-2311,387 1,933
-3242,748 2,996
-2948,-2124,3028
-2732,366 2,181
-3524,2334,2089
-2814,-459,3227
-2962,1594,2672
-3317,-2705,2662
-3002,3327,3032
-3542,-3783,4114
-2349,6847,2447
-3307,-4883,3297
-1751,5984,1062
-3425,-6700,2826
-2840,5506,2255
-2786,-6486,2102
-3550,2076,3388
-2436,-790,3122
-3611,293 4,169
-3003,2661,3026
-3174,-2337,2883
-2927,4266,2221
-2261,-2889,2404
-3097,5014,2272
-2707,-6754,2853
-2747,4336,2450
-2964,-3470,2903
-2693,1370,2964
-3753,1009,3168
-2407,-1493,2548
-3441,398 2,422
-2870,-1325,2684
-2616,3202,2672
-3271,-843,3162
-2384,2243,1776
-3974,-6022,4191
-2604,3708,1501
-3029,-3688,3422
-3167,5415,2799
-2200,-596,2509
-3664,71 30,8
-2358,-5432,2377
-3401,-1190,2562
-2637,1850,2835
-2947,5396,2441
-2596,3546,2376
-2756,-4878,2381
-3660,-377,3728
-2901,-1003,2654
-2663,5470,2680
-3025,2090,3172
-3186,-1831,3136
-2938,-2029,2633
-3102,-1779,2900
-2576,2653,2385
-3386,3537,2228
-1412,2183,1003
-3773,-3503,3370
-2842,-71 2,906
-3374,-3244,3836
-2570,2705,2047
-2927,2655,2561
-3940,881 3,532
-1865,-1216,1389
-3455,-3765,3268
-3094,984 3,59
-2941,1566,2958
-2400,903 2,237
-3248,-891,3728
-3560,408 3,508
-2651,-1816,2720
-2896,-11 2,414
-3006,1802,3244
-2615,805 2,389
-3711,-529,3894
-2035,-3016,2223
-3874,-1162,4066
-2507,1117,2361
-2310,480 2,694
-3059,1045,3014
-2492,1940,2425
-3401,-4679,3497
-2769,-268,2067
-2868,-2705,2921
-3530,3998,3625
-2049,430 1,681
-3432,-1438,2775
-3149,-3882,3423
-3235,143 3,293
-3173,123 3,19
-2118,4446,3089
-3871,-1202,3925
-2030,393 2,401
-3805,-1711,3497
-1829,3981,2257
-3341,-3135,2767
-2589,5173,1979
-2200,-5263,2301
-3158,4815,2252
-2654,-4821,2585
-2908,2631,2425
-3247,-3375,3233
-3096,4604,2591
-3900,-3726,4256
-2305,4134,2294
-3155,-1795,2979
-3374,2032,2871
-2390,-1708,2711
-2852,921 3,390
-2431,2281,2158
-3186,-564,3014
-2894,1517,2258
-2482,-1774,2248
-3305,2620,2223
-2176,-2517,2168
-2988,4444,2629
-3258,-2552,2952
-2841,1631,3678
-3438,-2855,3436
-2869,855 3,342
-3394,1086,3243
-2126,944 2,185
-3360,1181,3217
-2666,-1382,2662
-2779,513 2,577
-3297,-1170,2887
-2393,2343,1701
-3524,-1342,3114
-1779,3797,1542
-3494,-3626,4093
-3506,3178,3248
-2485,-3070,3091
-3196,2506,2962
-3036,-1702,3282
-2796,1682,3314
-3357,1813,2695
-2259,-755,2432
-3379,742 3,306
-2071,-1650,2455
-3419,2228,2073
-2805,-4155,3299
-3018,5132,2736
-3367,-2812,3631
-2068,5328,1935
-4362,-6644,5317
-2309,6236,2221
-3609,-4120,3185
-2232,6006,1783
-3142,-4478,3745
-3570,5166,3607
-1977,-3319,2141
-3422,651 2,762
-3057,-1025,3512
-2969,2362,2764
-2440,3722,2455
-2884,-1943,2987
-3514,190 4,402
-2746,-4247,2903
-2724,3850,2605
-3343,-2612,4512
-2900,4821,2632
-2964,-4307,3230
-2842,822 2,369
-3282,-2437,3567
-2815,1334,2283
-1711,525 2,351
-3572,656 3,873
-3012,-1771,3416
-2517,597 2,113
-2922,-367,2503
-3110,1086,3277
-3330,1827,2436
-2019,-2021,2466
-3157,1217,2808
-3170,-2938,3299
-2868,1741,2725
-3074,-84 2,488
-2838,948 3,16
-4132,-705,3773
-2074,-358,1872
-3234,-2443,3090
-3140,3095,2616
-2336,467 2,693
-3399,689 2,875
-1993,-689,2339
-3937,-1037,3235
-2220,-789,2786
-3164,2031,2981
-3232,-2017,2818
-2388,4324,2082
-3516,-4251,3549
-2687,1303,2464
-3206,-1120,3562
-2652,2531,1980
-2404,-934,2984
-3646,1882,3184
-2378,-2929,2157
-3551,694 3,415
-3052,-973,3163
-2248,2807,3054
-3426,1982,2960
-2340,-448,2595
-3902,-1282,3360
-1772,2109,2928
-3304,1847,2529
-2468,-307,2552
-3037,1409,2748
-3122,-2787,2818
-2895,2781,2495
-3346,-2488,4020
-2562,1788,2465
-3264,-1012,3462
-2992,2835,2910
-2849,-3594,2841
-2702,2902,1983
-3247,-3630,2493
-2260,2507,2522
-4094,-2507,4238
-1635,3322,1220
-3528,-1968,3219
-2590,2754,2128
-3303,-4790,2838
-2765,4256,1525
-2438,255 3,460
-3155,258 2,934
-2696,693 2,616
-3272,-1112,3680
-2602,913 2,248
-3235,-650,3367
-3422,1728,3136
-2135,773 2,520
-3379,4173,3021
-2737,-4240,3100
-2715,2053,2463
-3254,-2547,2981
-2151,4505,1908
-4316,-1333,4118
-1793,2006,2011
-3761,-3809,3575
-2999,3716,3361
-2848,-2650,3222
-2413,4959,1521
-2624,-1059,2402
-3417,357 3,302
-2583,-915,2037
-2592,1540,2026
-3132,1753,2762
-2407,-1731,2511
-3461,313 2,902
-2351,-1238,2401
-3723,2617,3709
-2757,-669,2980
-2196,726 2,384
-3795,-446,3818
-2372,23 28,57
-2992,-184,2208
-2549,2234,1640
-2849,843 2,641
-3379,2029,2443
-2405,-2532,2204
-3486,-169,3240
-3056,1690,2819
-2723,571 2,598
-3108,3270,2554
-2323,-1439,2927
-3089,492 2,806
-2553,-2801,2147
-3348,1760,3858
-3411,534 4,192
-2251,2830,1723
-3268,-2647,3300
-3095,1088,3040
-3017,-857,2194
-2972,-1876,2106
-2064,4602,2783
-3927,-2252,3991
-2257,1566,1926
-3451,-3977,2874
-2874,1406,2956
-2673,1224,2535
-3797,3616,2427
-1755,-1397,2386
-4392,1272,4135
-2065,-4137,2499
-3547,-109,3096
-2710,1334,3231
-2685,2326,2101
-2903,37 28,96
-2897,-2705,3148
-3435,-1422,3548
-2856,1117,2928
-2472,2364,2811
-2804,1040,2764
-2639,580 1,771
-3627,-3443,3646
-2862,935 3,18
-2905,2064,2505
-2981,-78 3,56
-2174,2792,2452
-3888,-3668,3932
-1754,1953,1297
-3400,-2858,3146
-2746,4042,2893
-3011,-1834,2898
-3269,2514,2876
-2206,-4082,2637
-3267,1144,3243
-3669,-2128,3313
-2233,2916,2230
-3445,-11 3,57
-2842,2976,3147
-3254,-3748,3119
-2362,606 2,445
-3459,-2449,3467
-2743,4234,2837
-2311,1905,1862
-3305,739 3,100
-2657,-1410,2751
-3551,-1348,3343
-2343,928 2,14
-3202,-776,3078
-2818,3149,2795
-3108,-1929,3077
-2610,4209,2271
-3575,-6350,3601
-2109,4167,2020
-4338,-4664,4233
-1620,3675,1749
-3726,-1634,3895
-2263,1626,2304
-3154,-3890,3292
-3301,-352,2270
-2362,-156,2651
-3496,2484,2800
-1972,-298,2178
-3692,-2918,3467
-2583,1421,2927
-3416,-4051,3217
-2686,5178,2199
-3101,-1923,3548
-3061,3977,2975
-3084,-4582,3294
-2422,-453,2496
-3340,-1324,3642
-2370,1431,2357
-3568,433 2,994
-2262,-3019,2751
-3425,3302,2769
-3130,-4733,3124
-1966,4033,1904
-3613,-5161,3982
-2268,4987,2464
-3551,-5342,3735
-2801,2686,2619
-3225,-1824,3527
-3318,2210,3167
-2282,-1419,2329
-2822,2288,3032
-2957,-364,2605
-2631,-783,3026
-3209,-1166,3000
-2333,2229,2868
-3649,2927,3292
-1921,-3100,2931
-3364,384 3,30
-2818,-2391,3132
-2775,3918,2378
-3327,-2400,3609
-2480,3553,2217
-3441,-4303,3679
-2285,1291,1957
-3325,-3089,2757
-2813,5184,2863
-2475,-375,2278
-2803,3425,2497
-3482,-5521,3636
-2658,2954,2383
-3571,-1787,3168
-1913,3802,1397
-3952,-1056,3959
-2216,2563,2301
-3710,-623,3675
-2474,-1818,2084
-2983,1726,2580
-2765,2935,2848
-1906,6206,2039
-3608,-5079,2772
-2482,2793,2809
-3379,-4569,3563
-3019,7166,3268
-2730,-3480,2207
-3052,6123,2412
-2931,-3434,2329
-2967,1394,2790
-3593,-2726,3448
-1970,4139,2523
-3954,258 3,277
-2160,615 2,254
-3770,-2424,3178
-2339,1480,2204
-2922,2549,2687
-3206,-571,3427
-1669,1621,1328
-3972,-2856,3973
-1928,2223,2007
-3602,-3467,3481
-2957,4217,2675
-2801,-1925,3162
-3566,1166,3495
-2841,-1756,2662
-3123,318 3,551
-3381,-250,2595
-2304,1286,1546
-3467,2171,2832
-2218,-532,2442
-3539,-2366,3224
-2894,-3288,2846
-2280,2363,2474
-3463,934 3,359
-2722,1396,2598
-3339,-1560,2997
-2392,-1112,2473
-3449,-1485,3693
-3267,95 36,66
-2266,669 1,869
-3186,1021,3190
-2798,-405,2602
-3223,-1173,3045
-2430,401 1,800
-2862,-37 2,343
-3295,1176,3145
-2305,-880,2236
-2821,1147,2545
-3036,-2660,2457
-2735,1711,2332
-3540,-1046,2907
-2389,2485,2092
-3715,-1033,4063
-2939,373 2,696
-2787,-260,3133
-3281,-365,2797
-2348,2589,2362
-3432,-2 23,91
-1781,1394,1098
-3479,-2178,3571
-2934,747 2,982
-3215,-1556,3012
-2700,4734,2363
-3004,-1891,3366
-3381,2208,3434
-2641,-3522,2222
-2810,640 2,582
-3516,847 3,945
-2497,1506,2885
-3250,-2376,2181
-2385,-1039,2258
-3525,-943,3783
-3499,-120,3191
-1960,6812,1720
-4171,-4005,4236
-2128,4129,2938
-3556,-7180,3061
-2578,3838,2513
-3325,-2483,3391
-2866,4478,3015
-2124,-1462,1409
-3256,1837,3086
-2948,-2829,2586
-2940,684 2,995
-2715,729 1,785
-2933,226 3,449
-3814,989 3,526
-2858,-3666,3267
-2890,1495,2317
-3371,-1149,4504
-2665,2307,2682
-3223,-839,2824
-1844,2324,1192
-3518,-3214,3830
-2867,1056,2619
-2951,-2833,2748
-3259,3242,3368
-2465,1137,3150
-3692,-1960,3748
-2904,1363,2624
-2858,-3205,3385
-3340,2923,3368
-2577,-1652,2674
-3434,923 3,632
-2178,-1018,2206
-3300,-378,3403
-2852,163 2,591
-2119,2458,2220
-3341,-1353,3273
-2969,1234,3076
-3378,-3398,3779
-2661,580 2,683
-2973,-1341,3980
-3631,1074,3790
-1919,-145,1846
-3235,666 2,998
-2862,-3017,3540
-3086,1817,2307
-2752,-850,2546
-1604,2405,1377
-4137,-874,3769
-1566,506 1,602
-3864,-708,3228
-2734,1730,2538
-3088,2840,3474
-4201,499 3,841
-595 -,845 1,241
-4863,-4226,3864
-1477,540 3,178
-4452,-1057,3274
-1513,4216,1359
-3070,-1162,3206
-3618,179 3,210
-2379,-3623,2387
-2868,3374,1908
-3107,-643,3343
-3635,3926,2810
-2638,-3006,3107
-3401,792 2,919
-2667,-2573,3383
-4375,-704,3706
-1010,1377,2786
-5230,1540,3586
-641 -,1148,1811
-4571,-911,2875
-1740,-1256,2400
-3887,1491,2964
-2238,3738,1950
-3032,-1273,3284
-2789,1064,3356
-3301,-3880,3158
-3419,1412,2734
-2326,-619,3227
-4073,2088,3460
-2265,-2441,3315
-4129,527 3,200
-1489,-1920,3100
-4436,4234,2063
-454 -,1978,2254
-4527,1204,2744
-1683,-537,2522
-4146,-1231,3750
-1868,-117,1811
-3641,-1169,3907
-3459,844 3,464
-2664,-91 2,981
-3150,1796,3634
-2619,129 3,297
-4206,-1433,4363
-1789,-1557,2317
-4304,-2321,3589
-1672,2593,2568
-4026,-1372,3276
-2057,1986,2049
-2981,-876,2530
-2862,106 3,70
-3809,-267,4218
-2273,742 2,831
-3202,-187,3602
-2417,-741,3190
-3627,-2366,3849
-3133,-1426,2631
-1976,2054,2459
-4219,-81 3,880
-1318,1323,1886
-4314,-4275,3199
-1500,807 1,972
-3702,-1486,3336
-2727,4170,3182
-2612,2026,2474
-3437,-1291,3683
-2808,-72 2,543
-3363,-1596,3801
-2113,5603,1509
-2819,-2127,3298
-3263,3639,3215
-3098,-6837,3365
-2530,1520,1393
-3164,-3315,3098
-2613,5520,3109
-3644,-1850,2707
-1392,4544,1155
-4111,-4333,3672
-2533,783 2,675
-3161,-1379,2764
-2910,-262,2570
-2789,2370,3074
-3639,-748,4022
-2272,3363,1334
-3122,-3662,3295
-3555,2518,3107
-2777,-2042,2369
-3031,2597,2206
-2498,-611,2404
-3184,2421,3007
-3022,-2128,2183
-2210,1651,2370
-4057,-1896,4221
-2824,2750,2973
-3489,-1578,2697
-2172,2414,2192
-3875,-1713,4241
-3254,-506,2483
-1659,212 1,801
-3455,902 3,129
-2580,1315,3271
-3638,-1054,3464
-2179,-844,1508
-3316,-1436,3238
-3816,1707,3389
-1965,-186,1906
-3057,1599,2818
-2732,-1294,3108
-3433,11 34,12
-2757,-1577,2231
-2535,-101,2293
-3540,492 3,544
-2495,-451,2953
-2629,1279,1191
-2708,-670,2701
-2614,939 2,626
-3867,-1676,3282
-1934,1359,1962
-3723,-1098,3968
-2478,-909,2977
-3630,-1499,3406
-3152,1694,2332
-2051,1657,2352
-3970,1489,3626
-2190,-1279,2397
-3448,-1089,3220
-2270,112 2,658
-3079,-1176,2921
-3026,3046,2956
-2705,142 1,916
-2607,531 2,486
-3683,-795,2825
-2373,745 3,309
-3957,1272,3505
-2141,-1699,3267
-3696,969 2,951
-2610,-1218,3857
-2955,2166,2205
-2980,-1258,2766
-2100,4037,2095
-3848,-3326,4100
-1732,1014,1526
-3770,-3068,3292
-1724,3253,1626
-3517,-210,3327
-2750,1748,2326
-2831,-379,2681
-3000,1132,3377
-3097,639 3,305
-2408,-3193,3754
-3683,1919,2624
-2205,326 2,388
-3510,3154,2886
-2495,-1127,2333
-2976,551 2,140
-2881,-1765,2459
-2466,-460,1743
-3115,-377,3129
-2305,2582,1351
-4008,1721,3447
-1839,-1602,1846
-3878,-1612,3568
-2789,-883,2087
-3599,2004,3782
-2222,-1132,3437
-3510,3446,2473
-1903,-3343,2541
-3734,843 3,429
-2237,-4834,1864
-3999,3097,3178
-1973,-1726,3038
-2973,4618,3143
-4121,-3247,4198
-1316,2836,1033
-4119,-3602,4178
-2096,1964,3251
-4732,-3657,3744
-1510,684 2,994
-3846,-260,3288
-2791,2038,2886
-2253,1202,2115
