X,y,Z
-8853,22887,4113
-13175,-1734,0 12998
-11988,10856,9527
-8903,-19976,11967
-16084,14687,13653
-7306,1796 1,657
-13785,8279,12608
-11268,-1317,0 12803
-12270,1102,12086
-13186,-3431,14024
-9602,-4845,13364
-15646,12876,14578
-10254,-1091,4 11368
-12046,8071,12067
-13868,-1587,5 11454
-8061,13280,6041
-16747,-2714,12625
-5670,12006,8645
-16695,-1013,5 16296
-10905,-5414,11529
-8806,-8764,11291
-17905,-1105,17471
-6176,8090 9,156
-15564,4706,10465
-7839,-1598,8787
-15038,-7218,15639
-10513,1134,8344
-8071,2235 7,249
-14493,3106,15110
-11587,2973,11377
-12426,-1077,11412
-10427,8209,8202
-12471,-5210,14835
-14214,5151,11989
-6653,6102 6,879
-15154,-6260,11601
-10574,15066,9841
-11514,-7784,11694
-11363,14249,6832
-9427,-9014,11422
-17981,12879,14381
-4792,-11708,6141
-16361,19050,13104
-10701,-9571,12088
-11859,2002,11993
-14783,-4548,12158
-8550,2005 1,1769
-17835, 522 1,7396
-7604,-1034,10890
-10927,4685,7185
-14157, 449 1,879
-8920,-1508,10246
-14471,-6963,10272
-7467,15768,7229
-16641,4320,16644
-9371,-8330,12628
-12522,-7422,13007
-14195,5574,12257
-9740,3379 1,2128
-15194,5011,10788
-8204,2879 8,609
-15073,-6091,14666
-11631,3134,8952
-9394,-10920,8385
-13759,16158,10187
-9248,-7614,11207
-14081,-3484,12528
-11046,-2521,7354
-11084,10239,12153
-17173,-8909,19410
-4723,3062 6,256
-16971,-5937,13376
-7861,551 80,90
-13636,2553,13312
-11980,5692,7946
-9320,9838 7,831
-15375,-3558,12858
-7573,-24 86,93
-15546,1310,11077
-8090,14944,9345
-12151,1536,11359
-13198,10992,10542
-10752,-8633,10341
-14387,-7001,15031
-9706,3251 7,945
-13192,1542,13222
-12507,5352,9799
-9027,-7520,11855
-16280,-2275,12485
-7698,-6337,8756
-14097,6174,10871
-10019,-2321,11210
-11487,1639,11839
-15669,-1229,0 14802
-5871,3260 7,69
-18748,3601,16580
-6327,2809 6,683
-15054,-4260,13371
-10799,-2776,10215
-12826,-2249,14116
-14031,-9400,12418
-8374,7608 1,1541
-14289,-3877,15321
-11112,6694,13521
-12318,-1323,7 10604
-11643,4870,7852
-8222,-1523,9943
-15007,11925,12148
-6192,942 63,17
-13698,-7226,12946
-14552,-3689,13537
-8570,-15311,10897
-16007,18957,10910
-7815,-4608,11074
-16778,8913,13071
-9178,-18823,8364
-12624,10625,8941
-14973,-1137,2 16368
-7944,21686,7511
-16100,-1916,2 12844
-7256,7815 7,11
-16311,-1261,4 15803
-10088,13774,8990
-9200,-6108,12126
-15340,10614,13123
-8162,-4273,8950
-15580, 867 1,2813
-9821,-2795,8644
-12421,-3532,11240
-13625,13220,10042
-5710,-2504,8087
-16599,5313,14537
-8485,-834 8,555
-13099,-4782,11612
-12053,7645,10955
-11221,1699,11309
-14454,-4844,12236
-7647,-4235,10254
-17031,-2304,19201
-10697,1614,10580
-12236,-4719,12074
-12217, 171 9,163
-10671,-932,10977
-14437,4133,8843
-8116,-687 8,546
-13651,6591,12483
-12177,-7194,13305
-8398,986 11,647
-15981,-623,11423
-6402,13637,6889
-17399,2464,13895
-5936,-1289,6908
-16235,5880,12093
-12547,-7371,11557
-7061,10637,8620
-17031,-6329,15669
-8520,20629,7592
-15789,-2435,5 14300
-9376,21418,5774
-10773,-1351,2 12526
-13054,19847,10070
-8225,-16432,8745
-11680,5957,8060
-13400,-1605,5 12604
-11366,-1731,13463
-12398,11422,11549
-10292,-4398,14803
-15534,1277,13395
-9686,-23883,14936
-13096,19076,8280
-9674,-8631,8250
-9487,22764,9438
-12863,-1732,7 9729
-7989,11929,7348
-18369,-1699,6 16293
-4892,17175,5270
-14348,2112,13683
-13213,2626,11035
-9174,-9886,10684
-17292,-868,15801
-7378,11611,9379
-17314,-1064,6 17162
-10274,10058,12183
-10069,-1780,4 10564
-15240,7450,10673
-8600,-10520,9000
-12546,16212,9574
-11002,-7057,7932
-10546,10369,10655
-13847,-1180,4 12891
-6966,4318 9,228
-17067,-991,16131
-9716,-3564,12730
-13075,4850,11972
-13765,-7444,14570
-11206,5109,9686
-14477,2866,9456
-6659,8584 7,488
-17827,-5939,14994
-8977,6968 6,246
-11871,-1020,7 12640
-14220,6574,7614
-8493,-288 1,866
-15964,9342,11559
-7504,5579 8,242
-15377,-8323,16860
-14202,6216,10535
-4804,-1991,9253
-18907,17590,10657
-5083,-11145,12630
-20797,9377,13104
-1919,-14550,8361
-19442,11557,14928
-8683,-4972,14072
-13860,4450,12304
-8769,-6013,10282
-13923,6526,12942
-13238,-7718,16579
-10459,3322,7830
-9327,-2858,11042
-11854,9144,12154
-12898,-8580,12023
-8465,3290 6,633
-14903,-2893,10244
-6646,11549,12637
-19102,-1370,4 16091
-1257,3102 7,777
-24628,-1396,6 19601
-1689,8336 9,406
-21196,-1335,8 15603
-3849,13284,5114
-18293,-9226,16407
-10061,7622,10352
-9475,-8573,7430
-13354,19293,10436
-8093,896 99,34
-11792,-543,7978
-9613,1432 7,241
-13903,1862,12919
-10599,14139,11569
-12635,-8938,12383
-8957,5621 1,596
-20026,-9741,15988
-3907,3541 9,641
-19440,-2273,12885
-4435,4609 7,911
-20221,-8889,16790
-4851,95 647,2
-16826,-8918,16512
-10491,12154,9789
-9799,-5261,12039
-13083,4177,10084
-12268,-1018,7 13291
-13192,3284,11169
-9879,-2944,9650
-13222,14913,13442
-13826,-1433,3 15907
-8388,6901 7,181
-13935,-1059,0 14603
-12396,6707,13038
-11120,-524,13722
-13907,4632,9643
-7214,-6956,12866
-20733,-2723,15546
-3026,-5962,6573
-16369,8877,11894
-10698,1585,11371
-11687,-2326,11499
-13451,-6047,12669
-8013,9090 5,746
-15864,3131,15129
-7835,11162,7903
-12585,-1250,7 13488
-12580,6002,7559
-13658,-1094,2 15718
-11840,9077,12491
-12183,-4507,14370
-12001,18637,9498
-12225,-5287,14150
-11469,-3823,11852
-13617,-808,10890
-8371,10698,8774
-16327,9176,14873
-7849,-4108,10732
-14363,-4930,13501
-12196,-5606,11890
-9557,9774 1,1162
-17119,-508,15556
-6168,1827 8,400
-15841,-8631,16257
-10925,6700,11399
-12300,-1879,3 14910
-12644,12067,9328
-9000,-5409,10729
-14776,20951,10916
-9770,-15751,10829
-9628,11649,6854
-16464,-1287,1 15205
-7346,17838,8608
-14860,-1893,5 12870
-9087,21928,10942
-16750,-1981,6 18599
-9724,4786 1,2681
-11755,-8229,11780
-14556,6264,13510
-9977,-9835,12514
-12930,1569,11580
-7367,3628 5,292
-15911,-975,15985
-11620,4414,11428
-9331,-16766,12289
-13436,19574,9622
-9222,-7282,11226
-13851,12609,13211
-11131,-1170,4 6358
-11648,4909,12211
-17343,-6656,16674
-5698,7139 1,455
-18241,-1328,1 16759
-8701,-2346,13069
-14988,-293,18031
-11116,-7042,11314
-8074,5198 8,945
-16713,-4920,13579
-6873,10703,7908
-13888,-8007,10732
-8759,13124,9022
-14892,-1444,8 16190
-10209,12453,9434
-9672,-7909,9985
-13825,15561,13834
-9743,-3834,10105
-11767,-4024,12604
-14019,-5540,13136
-11310,5122,14476
-15552,-5887,15117
-5579,345 74,61
-18550,-9927,20212
-10899,-442,11230
-10307,-6794,11240
-14307,11530,13900
-8836,-5014,12270
-16174,5286,11838
-4360,-1296,5191
-16742,1301,12816
-10661,7208,11245
-7919,4041 6,784
-15538,13936,11225
-11560,-6087,14221
-14800,1433,14259
-9331,-8491,11048
-11997,19689,13957
-14093,-1209,8 13639
-5918,10312,6515
-16387,-1336,7 13662
-8131,11252,7293
-15192,-9910,11244
-10024,16097,8327
-10548,-1846,0 10947
-14698,15018,9945
-7741,-15608,9319
-13422,13508,9976
-10842,-657,11812
-10872,12026,8439
-13492,-1104,2 15044
-10303,7916,10348
-16391,-1592,8 14091
-7649,22451,9428
-14852,-753,15297
-11340,4487,10225
-9535,-3656,9971
-16002,3331,11163
-6373,8589 7,127
-17797, 605 1,4002
-4588,4820 3,452
-15200,-1555,7 17242
-12811,3367,13572
-7350,-12369,10220
-15315,17900,14341
-11371,-1180,9 12250
-14871,-9684,13313
-10682,-2463,10081
-12114,-2517,11523
-13695,7217,12172
-9166,-6969,8976
-10670,16490,8107
-14976,-2131,0 16534
-9366,20777,6041
-12909,-2256,7 13417
-9575,22610,11422
-16842,-1870,2 16576
-5827,20804,5104
-15618,-1792,3 14259
-11714,17820,12201
-11314,-2116,7 14885
-16196,18140,11502
-7162,-3239,11549
-19584, -32 1,6715
-5383,-1231,4657
-12861,-1258,13265
-12444,8656,10245
-9539,674 10,645
-13790,3983,12298
-9272,-1099,11543
-14812,13220,11949
-9860,-18262,10780
-7777,18457,4379
-16407,-1123,5 16952
-9730,17651,8947
-13829,-1545,8 14868
-10421,6394,10754
-15325,-2039,5 16822
-10669,10394,10569
-10073,-1628,4 13513
-13773,17815,10758
-10037,-1526,3 13229
-12666,-7783,11946
-9855,-998 9,806
-13050, 722 1,1691
-12184,2664,10037
-7827,-4655,9458
-16170, 739 1,3314
-9612,856 75,23
-11942,8312,13645
-15308,-820,11899
-8275,17104,11615
-18550,-1781,9 17937
-4360,6091 4,984
-18142,-8690,16046
-8440,15491,10116
-12030,-5341,9740
-12810,8413,10023
-9398,-19092,11044
-15358,-3582,11938
-8046,1286 9,426
-13110,8635,10161
-10094,3860,11596
-13367,-8290,13100
-10666,1417,8370
-11612,-1111,8 13528
-14076,16308,14288
-12128,-7529,12492
-13091,12027,11741
-14710,-2162,5 16889
-9976,16955,9940
-15499,-1223,1 14338
-6800,15599,5364
-14262,-1075,9 14890
-12557,6122,10911
-7506,-11862,7401
-15594,-1890,15011
-8017,9751 1,2170
-15397,-2047,15229
-8093,-924 6,686
-14399,-1804,0 13598
-13563,6973,15377
-9971,-6797,13238
-14111,9328,14665
-11759,-1694,6 14102
-13321,-9585,13546
-10737,-961,7275
-10682,3469,10836
-13953,9753,12417
-9228,137 10,308
-11087,-5509,12736
-14080,-1212,3 14257
-9303,4727 1,2521
-14882,1470,13487
-7246,14094,8183
-16392,-3175,11458
-9225,4557 1,131
-12745, 185 1,1043
-10848,2514,10293
-9422,9220 1,355
-15375,-2163,17639
-9974,-5948,9843
-16809,-1274,4 14885
-9967,11192,9526
-12575,-5612,15558
-13117,13284,9413
-7848,-8655,8491
-15069,2237,15255
-11428,-9987,12557
-10832,12088,11005
-13267,3719,10832
-9971,-285 1,3609
-18298,-357,14192
-5456,-4400,7504
-15064,9213,12495
-12122,1266,16704
-11517, 846 1,3510
-12180,-1304,7 10298
-11418,-3850,14449
-16475,-3006,16881
-6919,7064 7,982
-12327,4504,11910
-12935, -35 1,3125
-11169,-9163,12093
-10569,-9233,7645
-8933,9015 5,651
-15542,1790,16546
-9021,1435 9,748
-11063,-6049,13484
-18749,-9357,18850
-8575,5079 1,1662
-15077,-1035,9 15223
-7955,15698,6650
-16976,-1107,7 17558
-11755,8082,11380
-5225,-8011,6531
-16405,18726,14809
-10126,-3994,11732
-10193, 295 7,991
-10730, 380 7,138
-13435,3035,12833
-13804,9988,14133
-6602,2659 7,369
-14354,-2002,14797
-12524,-5708,14323
-10798,-1118,5 10787
-12530,9101,9623
-10663,2933,15044
-14202,-630,13616
-7781,614 83,82
-14947,-1162,5 14700
-10966,8425,10859
-9941,495 82,34
-12911,6812,8939
-9336,-3224,9945
-17516,3359,13524
-7586,-2001,8052
-15282,-5305,15795
-12739,11395,13073
-8250,-2555,11565
-16190,5906,10962
-8002,-15274,8637
-14675,16909,10437
-12121,-1470,9 12342
-7642,11430,10528
-15751,-8909,15621
-8301,11272,11630
-16531,-1467,2 17788
-8741,15721,8249
-13052,-4307,9703
-11837, 850 1,610
-10660,-6606,11002
-13370,-517,9377
-8094,13169,7629
-15041,-7138,16391
-10632,6138,10446
-11305,-1223,8 10665
-13302,-217,12135
-9320,-2687,12151
-16170,4397,15911
-6704,-1662,6985
-13654,-4712,17037
-13720,1786,13976
-7929,-8200,8515
-17102,9725,11350
-6849,3548 9,194
-15947,7012,11387
-7032,-883 5,390
-11660,-3911,11596
-15644,3952,14059
-9215,-2056,12047
-14203, 367 1,1654
-11230,-4913,14373
-15766,-4021,17049
-8734,-10355,9568
-10702,8366,8944
-14777,5680,14909
-10114,3750,9207
-11256,-6978,7943
-12047,-709,9788
-10655,-1412,13277
-15781,6109,13129
-5328,3393 8,221
-17625,-2904,15736
-10506,2286,13715
-12992,-8031,12109
-12276,4649,11382
-11473,-1981,12794
-16487,-2666,15315
-5434,-3861,7555
-16571,-8705,18331
-9387,8864 9,470
-12435,-9153,13560
-10701,7428,6550
-10140,-1124,5 11545
-15261,16444,10782
-7399,-13573,11583
-11727,11987,9372
-12950,-7301,13644
-9722,7446 9,926
-14915,-9753,12579
-7050,14965,6709
-17565,3034,11706
-7890,-448 9,113
-13375,-8028,13960
-13786,2465,14544
-9584,8044 9,778
-13816,-1031,0 12011
-9089,8456 7,305
-14856,-9616,11873
-11047,16831,4990
-8971,-5136,10389
-15393,18307,12714
-9260,-19219,12500
-13137,-572,11753
-10434,-5600,8465
-13962,13048,12097
-12736,14785,11284
-8729,-4579,12309
-15953,-643,12088
-7796,-13421,12739
-14140,7861,11832
-9784,5514 7,933
-11301,14226,10565
-13990,-5293,10713
-7528,-975 7,812
-17850,-3864,13798
-5767,1610 7,629
-12597,1583,14264
-14795,-8035,15369
-8394,-2378,10096
-18827,-1413,2 17575
-7768,14748,8591
-15350,-1141,0 14922
-9904,16990,7699
-11518,-1627,3 13959
-12729,8528,10289
-9000,-10415,12581
-13065,21110,7092
-9916,-4 101,42
-11741,5865,8020
-11426,-1136,5 10478
-11431,2076,11566
-14563,5400,13448
-8634,-1748,12144
-15177,9605,13448
-11086,-7317,11719
-11315,-338,10970
-13543,-1469,8 11843
-5729,16734,2913
-18054,-1718,14511
-7332,13045,5484
-13367,-1611,5 13741
-13583,3417,8614
-8751,-6583,12197
-15463,11585,12767
-6325,10650,8545
-17976,-5965,16759
-9158,-551 1,1643
-11781,-1180,9 12012
-12902,17865,10138
-10977,-7036,12768
-12514,9994,7856
-9252,-14985,8770
-15230,-1953,13313
-12836,-1813,13996
-9155,8590 8,464
-12368, -66 9,285
-11513,-6381,13036
-13666,-3811,13139
-10825,-1160,8 9741
-7939,16749,6550
-15939,4720,12908
-7686,10229,8551
-15045,-1640,4 9342
-9823,-395 9,91
-14272,-3712,13801
-12392,5566,11662
-7292,4790 8,28
-17807,-823,15439
-8952,-2114,12094
-15009,-1713,1 12640
-9589,11415,8801
-12689,2717,11574
-13440,10032,9938
-7415,-4885,7721
-15054,-4505,12174
-11032,-1336,9985
-9492,-35 85,57
-12464,7244,9744
-12486,3373,12758
-16436,-1033,7 15271
-7825,-6551,11332
-16806,-6384,17463
-12337,1798,13725
-9001,2572 8,845
-12078,2934,10458
-9859,3953 9,85
-15992,-1202,8 13683
-7697,8896 3,972
-11405,-3529,13565
-12825,14697,9799
-8579,-16102,13084
-15109,7929,10305
-10161,-8159,13772
-15358,14580,12531
-10734,-2383,11148
-10615,2664,11741
-15955,-1688,2 12420
-7735,-7577,9390
-16187,2476,12887
-8729,375 10,158
-13277,3021,13293
-12591,-7869,10836
-10080,1005,9617
-14921,-1032,1 10586
-6683,13364,7440
-14383,6554,13243
-9546,-2990,11070
-11543, 972 9,991
-16022,-4462,16462
-8445,8088 8,766
-15509,-669,10288
-8702,16499,9944
-13668,-7657,12955
-10845,6218,8241
-11038,-1289,7 10366
-14788,7705,15115
-9967,-6252,14026
-13093,4460,11618
-9205,-1018,10726
-13143,-410,12997
-11960,1622,8765
-7044,5109 8,182
-15351,4784,11875
-7724,1010 8,661
-15182,-3257,13491
-11758,-7014,8391
-11392,1122,11134
-16739,6369,15358
-7525,-273 1,289
-14311,-3276,16944
-12251,-1180,12957
-11098,-8687,14974
-12831,3139,12798
-8511,-2897,12070
-15185, 845 1,2860
-8952,-3735,10023
-10564,-1759,8463
-13014,4030,10628
-10942,4013,12165
-12669,-3570,11789
-10064,-6395,13340
-16577,-3875,14932
-9331,-2280,12198
-13429, 179 1,3923
-12411,-236,11513
-10326,-1441,11360
-14796, 835 1,1222
-8108,-361 7,606
-14890,2863,13489
-12220,1338,12077
-9357,-2841,10483
-15500,1351,11750
-8288,2522 1,691
-14753,2033,11699
-8957,3328 1,1
-13438,4599,13107
-15131,-3445,16392
-7506,-4725,9083
-15373,4566,10660
-8721,5890 1,1215
-15190,8187,12782
-8135,-5159,9377
-11989,-1513,10973
-13570,-7372,13153
-9445,8659 9,44
-13051,-506,9381
-9973,11758,10437
-13504,-9400,13871
-11338,-1228,10525
-10071,2795,12313
-15997,1330,14460
-6514,9064 7,352
-13484,-1478,7 13120
-12956,1499,11592
-11970,-9543,12767
-13376,18388,9993
-6828,-4279,11238
-17802,5577,17909
-9262,-12554,8574
-12838,-4301,10157
-11394,5864,11272
-10925,9114,11533
-13419,9796,8226
-9567,-8363,11742
-14417,-449,13910
-10484,-5054,9628
-9920,6772 9,668
-11703,-3368,11796
-12826,2092,12388
-14299,-7562,12877
-9446,-363 1,2412
-14920,3155,14480
-11203,-4212,11765
-9175,412 84,8
-16141,-1071,1 14470
-8668,7893 1,279
-15649,2374,12548
-8087,12835,6687
-12947,-3701,9085
-12466,-1956,8704
-7167,-6159,8292
-16041,6530,14503
-9068,4412 8,106
-16202,-6402,16745
-10131,3097,12413
-13669,-1331,8 14620
-13579,11544,7450
-8048,-7553,9826
-14861,11480,10815
-9223,-3543,9586
-11590,-3146,11534
-10351,-2382,8771
-11277,3856,11277
-14774,1226,13196
-7553,-927 8,151
-14347,10776,12394
-12279,-1252,5 13579
-9853,10034,9687
-15377,-1174,4 16401
-10347,17744,9105
-14009,-1157,3 9568
-7940,14037,7693
-15578,-1695,5 15429
-10701,4303,9857
-9624,-2694,10366
-12620,8306,12747
-12877,-3224,13234
-12532,-1243,6 10977
-9874,7212 8,927
-12323,-5201,13750
-14961,12414,15916
-6512,-8800,6930
-12698,8445,11722
-11944,-1387,4 12000
-12140,5399,9956
-11825,-2487,6114
-9834,11830,11417
-15997, 909 1,4896
-7601,-1134,11581
-13717,-1514,12549
-11880,-9404,12290
-12456,-1710,13361
-13011,6142,9924
-11171,12501,11484
-14654,-1842,13869
-9268,2288 9,139
-8768,-10265,9117
-15357,5617,12611
-8771,754 97,91
-12913,12985,10039
-10634,-1420,2 13392
-15898,-3895,15976
-10769,-1322,0 11221
-10588,7067,12964
-14881,-1864,15090
-8901,7138 1,1235
-13580,-5878,11769
-9305,-6710,11489
-15749,-2450,15560
-10615,3545,8051
-9035,2183 1,786
-15402,-7390,14437
-10727,-1442,11469
-12026, 181 1,415
-12065,7548,12053
-10326,10689,11322
-16301,-1067,7 16077
-6761,-5315,7754
-17698,-1559,7 18423
-10852,10262,13010
-11513,2840,11578
-11426,3826,10241
-11546,4235,10450
-13183,-1001,4 12035
-8665,9595 6,908
-13560,-1183,10631
-7720,20738,6786
-14403,-1774,5 14672
-12023,10252,8773
-12015,-1333,2 12406
-12879,15287,12298
-11052,-6310,11852
-13321,4014,14144
-15418,-8740,12259
-9880,-6873,10819
-15391,11880,12493
-7454,-1433,8268
-13090,5996,10416
-11556,-2244,8 12520
-8859,12178,7439
-14762,-9557,13579
-8268,22527,9664
-14978,2905,12820
-9094,2539 8,27
-13725,-1506,0 12459
-13355,4131,13679
-10974,7717,13232
-13478,-3849,16792
-11705,4570,12338
-11852,-1811,9 13958
-11122,15606,6797
-10019,-1787,6 12059
-13590,21481,9297
-7694,-7373,8839
-14347,6904,13781
-10074,-2064,1 11730
-12198,5035,12375
-14572, 901 1,1697
-7888,8750 1,759
-17353,1155,13287
-7197,5783 7,948
-15732,-2969,13679
-10060,-8291,12262
-10958,-1277,11085
-13950, 798 1,4740
-11055,10544,10457
-15308,-7985,13906
-8906,7409 7,780
-12270, 392 1,1137
-13298,8402,8108
-6617,-316 6,321
-13343,2864,11883
-12084,-4389,12341
-13952,-1050,10953
-10646,4200,10189
-11598,1259,11472
-17022,6188,14265
-8313,-10116,9027
-13938,1074,10755
-12602,-5151,14149
-13597,5706,12910
-10772,-9710,10528
-11287,6470,11051
-15339,-7319,13529
-7621,7438 8,538
-13051,-8873,13595
-12071,4557,10801
-11261,-5426,11861
-14274,4841,11169
-8495,-4228,8603
-17741,8992,15946
-8038,-8145,9157
-11859,1256,10579
-14041,-6786,12582
-9738,6186 1,382
-14516,-3237,12671
-8444,3287 1,848
-16391,-5924,13995
-10187,-3465,10700
-10952,-765,11082
-13703,5482,15081
-9642,12424,8535
-13299,-1166,4 13427
-11695,12876,8635
-11111,-1408,6 11450
-12528,18740,7785
-7594,-11430,9393
-15362,18303,13319
-9731,-19127,8393
-13253, -76 1,3323
-12175,-3386,11027
-11031,10714,11858
-15070,-1179,3 9880
-10053,-1013,6 14393
-16846,6566,12125
-6685,-7438,11403
-13821,16631,11905
-10876,-1782,7 12528
-10247,17572,7618
-13548,-1658,5 11217
-7562,6849 7,816
-17527,1675,15457
-7343,5143 9,339
-10302,-7629,12150
-17360,-1922,0 18772
-8161,10593,10232
-15752,-1359,3 13376
-9035,22735,8995
-15572,-2244,9 16627
-10782,23507,9856
-9597,-23213,11135
-13224,21722,11671
-9203,-9399,9977
-12972,11114,8059
-9412,-10899,9689
-13967,10806,13253
-10127,9069,9664
-12191,-1294,4 15608
-12882,11113,13576
-10572,-1207,4 13985
-13720,16233,13449
-12468,-2353,8 13253
-8094,19141,9046
-16291,-8174,13570
-6708,13062,6986
-15541,-1154,8 13660
-9709,8753 1,561
-11525,-1027,7 11559
-15500,-4665,11811
-7321,14527,8373
-16338,-2442,15012
-8300,5960 1,528
-15003,-1721,3 14746
-9980,16016,11528
-12861,-2031,2 13983
-11305,14695,9463
-12693,-1534,3 11929
-13575,14875,14439
-10831,-4981,7946
-8704,11111,9683
-13804,2674,10994
-10066,-3721,11904
-14451,5497,9634
-8354,9513 9,51
-14253,12960,12380
-12164,-1207,4 12422
-7343,7315 7,171
-17117,-8164,16542
-7186,20715,7360
-16470,-1087,1 13420
-7811,8301 6,591
-14654,-1278,2 14534
-12816,1721,9142
-7113,-2355,9655
-15407, 911 1,5766
-9073,5081 1,1634
-15418,-1339,4 12797
-9972,11600,10828
-11803,-6885,10129
-13302,20320,6896
-7961,-11407,8219
-14191,12905,13881
-11889,-1751,5 13208
-11772,3979,10978
-10953,-5934,9603
-11306,10732,12895
-16965,-2516,12902
-6200,-8528,8068
-15563,2475,12901
-11801,-1387,4 15288
-10440,3600,11106
-14148,-1487,0 13919
-8671,9926 1,832
-17330,-1121,5 14517
-6543,7419 5,733
-13501,-8072,10611
-13061,9108,13668
-9178,-3444,9182
-12868,-3004,12264
-10923,-7913,10350
-15123, 543 1,5866
-10870,9971,7606
-11629,-2122,14593
-14013, 80 11,810
-10055,-5177,13931
-15341,-6461,14016
-10028,4612,13777
-14431,-4044,14507
-10413,9551,7121
-10397,-1358,9 11953
-15805,-3323,12622
-5727,-2915,8118
-15102,12247,14959
-8457,-11688,12168
-11818,-4282,13239
-14067,-1048,5 14449
-9108,1016 9,640
-16373,2567,16386
-8704,11263,11359
-12107,3126,12740
-13477,-1504,6 13605
-10363,-3631,14173
-15139,-281,13449
-9124,16206,10816
-15750,-3817,12450
-8760,8149 1,1290
-12197,-1768,3 12857
-12735,7777,12133
-8433,-7637,11862
-16020,16355,15012
-7492,-15802,10948
-19242,5064,16614
-8735,-10286,10552
-10615,10971,10492
-14293,14635,12392
-8635,-3019,9489
-12557, 405 9,340
-12074,-7785,11876
-12384,9911,12686
-12002, 350 1,2151
-8532,8881 1,630
-15893,-1084,7 15419
-10927,2492,11930
-12042,-1191,4 10258
-11324,14827,9642
-11714, 803 1,3476
-13932,7514,10501
-7942,-12293,10399
-16061,-1092,13328
-11244,-3541,14747
-12128,7111,10929
-13086,-1563,13517
-12465,7828,13816
-14605,-1068,4 17607
-7635,1737 8,93
-14658,-8395,14831
-11662,13435,10769
-10352,-7208,9830
-12634,5978,8311
-10879,3109,10432
-13820,-2345,13175
-8901,2411 7,355
-12552,-6475,13549
-16102,1748,14513
-7306,-6575,11202
-15781,10146,11857
-10257,-3199,14026
-15224,3691,13623
-10316,-9765,9592
-10037,5881,11357
-15238,-6398,15346
-8966,1985 9,21
-11470,-4082,9338
-10888,9045,10663
-13641,1901,12252
-9856,4710 7,553
-9333,-3478,11629
-15346,-1194,15102
-8875,8337 6,528
-13449,-1333,11259
-11008,10906,8819
-10894,-9805,12378
-15974,10544,9658
-6894,-14200,10781
-18099,8787,14777
-10137,-1090,6 14343
-13398,11690,12471
-13790,-5786,14607
-10047,5133,10833
-15639,-5521,12564
-7083,-5311,8741
-14727,11075,12177
-10044,-4229,9779
-10237,7983,9046
-11044,-1801,7 10652
-10225,15743,9695
-15378,-1337,8 14967
-8395,23679,6799
-12161,-9796,12147
-13235,5909,10194
-9216,-13864,9513
-14189,12830,9214
-6299,15346,5022
-15913,-5677,13559
-10265,-347,10524
-12952,-1402,4 12838
-13636,22287,10293
-11367,-1122,2 12220
-12146,22097,11906
-11349,-1709,1 10131
-13702,7018,11751
-12997,-1897,1 12109
-8228,20190,9018
-14030,-166,13489
-8852,17480,8865
-11182,-1241,3 8789
-11828,5422,7021
-9813,1495 9,724
-14955,6929,10440
-5710,9802 5,136
-17097,1157,14700
-10803, 631 1,1522
-14058,-1700,5 13793
-11985,11761,11916
-9879,4471 9,297
-13025,18598,10169
-12177,-1523,1 10394
-10789,-4714,10041
-13246,-9893,12390
-9566,15569,13698
-13975,-1278,11607
-8399,642 10,567
-13852,-1058,7 11026
-11596,2946,10363
-11843,7616,9659
-12228,11801,9125
-8359,-6984,10743
-16605,-1275,13376
-7522,-15161,9205
-13809,3741,11254
-11519,6586,11336
-11686,14306,10162
-14352,-1799,6 12052
-7656,5434 5,732
-16649,-1595,1 17989
-8374,16948,10344
-9845,-15581,10676
-13917,11541,10707
-11420,-1519,8 13472
-12511,-1547,7221
-8038,3391 7,499
-15276,8717,14276
-12853,-215,13187
-8710,-9971,4928
-14005, 706 1,2470
-12673,-3239,14176
-14988,9305,13507
-6900,-3099,6606
-15858,1807,17321
-14970,-2264,0 15989
-8444,11411,7943
-13332,-7989,14673
-12524,16580,14588
-12782,-8971,12244
-9628,5023 5,709
-9851,-13082,12465
-17728,15240,11408
-5019,-6709,6271
-11242,14298,8180
-12965,-1304,1 14484
-11955,5854,9641
-13647,-9946,9842
-8298,9502 1,1158
-18857,1384,19673
-9022,-4592,11258
-12287,-6979,13164
-13968,-3202,15975
-11895,10173,12031
-12268,-1272,8 8263
-8535,15012,7373
-14859,-9078,14254
-8291,15580,4594
-10658,-1738,9 10938
-10579,12713,9530
-12527,-1442,5 13343
-13381,9948,8066
-9079,-7813,9082
-15305,10426,13462
-11351,-9861,12093
-11871,-1537,7 12530
-15930,-1821,15294
-8241,2534 7,511
-16182,2491,14055
-9891,-10503,9251
-11611,9842,11010
-14442,-1029,6 9056
-5893,13614,8793
-16179,-1562,1 13521
-6757,19935,3696
-14798,-1050,8 13487
-13245,14825,12775
-11695,-2204,7 12461
-12126,20848,8740
-11452,-1630,5 16733
-14934,21931,12398
-9014,-12695,8945
-11335,4022,8512
-15801,-6994,12513
-7957,1103 8,481
-13923, 912 8,626
-8296,6271 9,742
-15212,-2810,14542
-9790,437 78,29
-8790,3115 6,825
-17078,-2544,15379
-8835,17309,9036
-11244,-6379,9661
-10836,2632,10816
-16037,-1349,1 15843
-13787,4979,11739
-6555,1690 8,508
-17929,12896,17483
-11558,-1190,11161
-11921,-2929,11500
-9896,-4198,9867
-13049,2043,13600
-14243,2504,9625
-3559,11829,3471
-13190,-9497,12999
-13489,2209,12298
-11554,-1588,1 10799
